id_pdv,mes,receita_bruta,receita_liquida,devolucoes,cmv,impostos,comissoes,aluguel,folha,energia,tecnologia,meta_receita,meta_margem,orcamento_mensal,cidade,regiao,canal,metragem_m2,data_abertura,lucro_bruto,despesas_variaveis,despesas_fixas,depreciacao_amortizacao,resultado_financeiro,ebitda,lucro_operacional,ir_csll,lucro_liquido,margem_bruta,margem_operacional,margem_ebitda,margem_liquida,receita_liquida_mes_anterior,var_receita_vs_mes_anterior,flag_margem_abaixo_10,flag_queda_receita_20,flag_ebitda_negativo,score_alerta,driver_principal,prioridade_risco,qtd_recomendacoes,recomendacoes
PDV004,2025-08-01,1029517.43,989052.89,40464.55,627125.47,137750.96,70662.87,63598.42,128089.92,8964.81,5348.44,1128643.24,0.1026,198309.04,Manaus,Norte,Franquia,148,2021-01-04,361927.42,208413.83,206001.59,6180.0477,-14835.79335,-52487.99999999994,-58668.047699999945,0.0,-73503.84104999994,0.3659333324429192,-0.0593174018226668,-0.0530689516513115,-0.0743174018226668,936372.64,0.0562599201958742,True,False,True,2,devolucoes_altas,alta,3,Auditar causas de devolucao por SKU e fornecedor e corrigir os principais ofensores. | Aplicar checklist de venda/troca para reduzir erro operacional e divergencia de expectativa. | Treinar equipe para orientar melhor o cliente e reduzir devolucoes por insatisfacao.
PDV004,2025-09-01,915972.18,875993.37,39978.81,572530.63,122999.05,64292.54,61594.05,130577.75,9410.79,5495.26,981696.37,0.0789,210475.9,Manaus,Norte,Franquia,148,2021-01-04,303462.74,187291.59,207077.85,6212.3355,-13139.90055,-90906.7,-97119.0355,0.0,-110258.93605000002,0.3464212748550825,-0.1108673179798153,-0.1037755571140909,-0.1258673179798153,989052.89,-0.1143108939300505,True,False,True,2,devolucoes_altas,alta,3,Auditar causas de devolucao por SKU e fornecedor e corrigir os principais ofensores. | Aplicar checklist de venda/troca para reduzir erro operacional e divergencia de expectativa. | Treinar equipe para orientar melhor o cliente e reduzir devolucoes por insatisfacao.
PDV004,2025-10-01,1034062.97,973232.93,60830.05,617697.43,140633.0,74496.47,65301.37,132711.87,9952.36,5578.68,1142477.6,0.0636,209597.51,Manaus,Norte,Franquia,148,2021-01-04,355535.5,215129.47,213544.28,6406.328399999999,-14598.49395,-73138.24999999997,-79544.57839999997,0.0,-94143.07234999996,0.3653138822583818,-0.0817323129417743,-0.0751497896808731,-0.0967323129417743,875993.37,0.1110049040667968,True,False,True,2,devolucoes_altas,alta,3,Auditar causas de devolucao por SKU e fornecedor e corrigir os principais ofensores. | Aplicar checklist de venda/troca para reduzir erro operacional e divergencia de expectativa. | Treinar equipe para orientar melhor o cliente e reduzir devolucoes por insatisfacao.
PDV004,2025-11-01,1187440.89,1126288.76,61152.13,763179.7,157734.9,72904.7,63687.13,134679.27,9361.86,5410.34,1253500.34,0.0816,205791.09,Manaus,Norte,Franquia,148,2021-01-04,363109.06000000006,230639.6,213138.6,6394.158,-16894.3314,-80669.13999999993,-87063.29799999992,0.0,-103957.62939999992,0.3223942854583757,-0.0773010448936735,-0.071623852483443,-0.0923010448936735,973232.93,0.1572653629794462,True,False,True,2,devolucoes_altas,alta,3,Auditar causas de devolucao por SKU e fornecedor e corrigir os principais ofensores. | Aplicar checklist de venda/troca para reduzir erro operacional e divergencia de expectativa. | Treinar equipe para orientar melhor o cliente e reduzir devolucoes por insatisfacao.
PDV004,2025-12-01,1451659.56,1355842.14,95817.42,878579.97,196979.88,93543.53,60341.53,129711.06,10051.58,5247.6,1509373.94,0.1111,212626.8,Manaus,Norte,Franquia,148,2021-01-04,477262.1699999999,290523.41000000003,205351.77,6160.553099999999,-20337.6321,-18613.010000000097,-24773.56310000009,0.0,-45111.19520000009,0.3520042311120378,-0.0182717164256305,-0.0137280067132299,-0.0332717164256305,1126288.76,0.2038139668551783,True,False,True,2,devolucoes_altas,alta,3,Auditar causas de devolucao por SKU e fornecedor e corrigir os principais ofensores. | Aplicar checklist de venda/troca para reduzir erro operacional e divergencia de expectativa. | Treinar equipe para orientar melhor o cliente e reduzir devolucoes por insatisfacao.
PDV005,2024-07-01,580411.43,555964.99,24446.44,269540.88,66423.26,26288.69,52603.68,84650.46,7701.51,4887.12,616799.48,0.1402,153336.35,Porto Alegre,Sul,Rua,91,2023-10-25,286424.11,92711.95,149842.77000000002,4495.283100000001,-8339.474849999999,43869.38999999996,39374.10689999996,7448.311691999989,23586.320357999968,0.5151837168739708,0.0708211984715079,0.0789067491462006,0.042424110838346,,,True,False,False,1,devolucoes_altas,baixa,1,Auditar causas de devolucao por SKU e fornecedor e corrigir os principais ofensores.
PDV005,2024-08-01,505216.93,481427.86,23789.07,221951.13,58664.1,25792.5,49754.25,83091.52,7809.52,4680.16,534346.96,0.1365,140897.49,Porto Alegre,Sul,Rua,91,2023-10-25,259476.73,84456.6,145335.45,4360.0635,-7221.417899999999,29684.679999999964,25324.616499999964,4344.767663999991,13758.430935999972,0.5389732326666762,0.0526031387132434,0.0616596638175446,0.028578385422065,555964.99,-0.1340680282763848,True,False,False,1,devolucoes_altas,baixa,1,Auditar causas de devolucao por SKU e fornecedor e corrigir os principais ofensores.
PDV005,2024-09-01,555273.25,527932.34,27340.92,262041.42,59850.45,22495.49,50745.29,81226.98,8276.48,4813.35,601647.35,0.1137,152975.53,Porto Alegre,Sul,Rua,91,2023-10-25,265890.9199999999,82345.94,145062.1,4351.863,-7918.985099999999,38482.87999999992,34131.01699999992,6290.887655999981,19921.14424399994,0.5036458270391239,0.064650362203611,0.0728935832951622,0.0377342752747443,481427.86,0.0965969854756638,True,False,False,1,devolucoes_altas,baixa,1,Auditar causas de devolucao por SKU e fornecedor e corrigir os principais ofensores.
PDV005,2024-10-01,594898.19,569037.64,25860.56,275851.15,63989.48,30897.58,51482.72,82556.94,8468.93,4556.59,636370.57,0.1426,141263.06,Porto Alegre,Sul,Rua,91,2023-10-25,293186.49,94887.06,147065.18,4411.9554,-8535.5646,51234.25,46822.2946,9188.8152,29097.9148,0.5152321558201317,0.0822832995722391,0.0900366626010891,0.0511353076749017,527932.34,0.0778609243752712,True,False,False,1,devolucoes_altas,baixa,1,Auditar causas de devolucao por SKU e fornecedor e corrigir os principais ofensores.
PDV005,2024-11-01,630153.74,599734.02,30419.72,308545.25,72565.29,26475.51,50584.04,82438.8,7412.94,4799.81,697727.19,0.1775,151853.14,Porto Alegre,Sul,Rua,91,2023-10-25,291188.77,99040.8,145235.59,4357.0677,-8996.0103,46912.380000000034,42555.312300000034,8054.232480000008,25505.069520000023,0.4855298520500805,0.0709569757273399,0.078221975801873,0.0425273015527783,569037.64,0.0539443752789359,True,False,False,1,devolucoes_altas,baixa,1,Auditar causas de devolucao por SKU e fornecedor e corrigir os principais ofensores.
PDV005,2024-12-01,688687.4,655019.39,33668.01,296823.01,78429.55,31594.5,50950.17,78816.75,8969.27,4905.06,729732.31,0.1392,139596.29,Porto Alegre,Sul,Rua,91,2023-10-25,358196.38,110024.05,143641.25,4309.2375,-9825.29085,104531.08000000002,100221.8425,21695.172396,68701.379254,0.5468485139042983,0.153005917122545,0.159584710919779,0.1048844970131342,599734.02,0.0921831481228963,False,False,False,0,devolucoes_altas,baixa,1,Auditar causas de devolucao por SKU e fornecedor e corrigir os principais ofensores.
PDV005,2025-01-01,536106.82,508394.92,27711.9,250587.56,64600.7,21117.14,51881.83,80841.96,9810.57,4725.85,580853.76,0.1364,150481.01,Porto Alegre,Sul,Rua,91,2023-10-25,257807.36,85717.84,147260.21000000002,4417.8063,-7625.9238,24829.30999999997,20411.50369999997,3068.539175999992,9717.040723999977,0.5071005823582974,0.0401489135650686,0.0488386272624438,0.0191131743094521,655019.39,-0.2238475261014793,True,True,False,2,devolucoes_altas,baixa,1,Auditar causas de devolucao por SKU e fornecedor e corrigir os principais ofensores.
PDV005,2025-02-01,588433.1,558539.03,29894.07,257254.17,64403.88,26894.59,49106.13,81797.29,9716.87,4836.65,644168.06,0.1782,140813.01,Porto Alegre,Sul,Rua,91,2023-10-25,301284.86,91298.47,145456.93999999997,4363.708199999999,-8378.08545,64529.45000000001,60165.74180000001,12429.037524000005,39358.618826000005,0.539415947351074,0.1077198522724544,0.1155325707498006,0.0704670877270653,508394.92,0.0986322011242757,False,False,False,0,devolucoes_altas,baixa,1,Auditar causas de devolucao por SKU e fornecedor e corrigir os principais ofensores.
PDV005,2025-03-01,680833.03,649004.82,31828.21,306621.85,76983.25,29873.95,50971.68,82076.55,10280.29,4854.0,739700.41,0.1311,155635.94,Porto Alegre,Sul,Rua,91,2023-10-25,342382.97,106857.2,148182.52000000002,4445.475600000001,-9735.072299999998,87343.24999999994,82897.77439999994,17559.048503999984,55603.65359599995,0.5275507352934605,0.1277305989807594,0.1345802793883718,0.0856752552253771,558539.03,0.1619686094273482,False,False,False,0,devolucoes_altas,baixa,1,Auditar causas de devolucao por SKU e fornecedor e corrigir os principais ofensores.
PDV005,2025-04-01,632259.5,608155.05,24104.46,297817.73,77557.0,28109.36,51291.43,83250.65,8068.7,4809.74,673736.54,0.1144,155805.11,Porto Alegre,Sul,Rua,91,2023-10-25,310337.32000000007,105666.36,147420.52,4422.615599999999,-9122.32575,57250.44000000009,52827.82440000009,10489.319676000025,33216.178974000075,0.5102930905531411,0.0868657168924275,0.0941379011816149,0.0546179448382449,649004.82,-0.062942167363256,True,False,False,1,devolucoes_altas,baixa,1,Auditar causas de devolucao por SKU e fornecedor e corrigir os principais ofensores.
PDV005,2025-05-01,667339.15,632987.91,34351.25,295929.88,78504.67,32710.86,53150.21,81583.29,8496.14,4885.36,737723.81,0.1189,153977.22,Porto Alegre,Sul,Rua,91,2023-10-25,337058.03,111215.53,148115.0,4443.45,-9494.81865,77727.50000000003,73284.05000000003,15309.415524000007,48479.81582600002,0.5324873108555896,0.115774802081133,0.1227946044024759,0.076588849581661,608155.05,0.040833106623056,False,False,False,0,devolucoes_altas,baixa,1,Auditar causas de devolucao por SKU e fornecedor e corrigir os principais ofensores.
PDV005,2025-06-01,696805.81,661415.58,35390.22,335021.33,81623.18,15138.53,51618.69,84295.14,7665.73,4867.09,722713.23,0.1154,154085.69,Porto Alegre,Sul,Rua,91,2023-10-25,326394.24999999994,96761.71,148446.65000000002,4453.3995,-9921.2337,81185.88999999993,76732.49049999993,16034.701631999982,50776.55516799995,0.4934783211487095,0.1160125234727611,0.1227456571252826,0.0767695178392984,632987.91,0.0449102890448569,False,False,False,0,devolucoes_altas,baixa,1,Auditar causas de devolucao por SKU e fornecedor e corrigir os principais ofensores.
PDV005,2025-07-01,662253.93,622334.25,39919.68,296404.82,73948.17,18582.24,54586.59,85931.84,8203.2,4925.81,733893.53,0.1265,148256.23,Porto Alegre,Sul,Rua,91,2023-10-25,325929.43,92530.41,153647.44,4609.4232,-9335.01375,79751.57999999999,75142.15679999998,15793.714331999996,50013.42871799999,0.5237208622215473,0.1207424415416634,0.1281491095821899,0.0803642555716642,661415.58,-0.0590874046238825,False,False,False,0,devolucoes_altas,baixa,1,Auditar causas de devolucao por SKU e fornecedor e corrigir os principais ofensores.
PDV005,2025-08-01,662185.44,633172.34,29013.09,313317.46,74452.23,30088.16,52273.31,85973.11,8144.8,5099.27,727828.51,0.1764,150701.24,Porto Alegre,Sul,Rua,91,2023-10-25,319854.87999999995,104540.39,151490.48999999996,4544.714699999999,-9497.585099999998,63823.99999999997,59279.28529999997,11947.608047999996,37834.09215199998,0.5051624333431873,0.0936226704091337,0.1008003602936918,0.0597532295109416,622334.25,0.0174152234108921,True,False,False,1,devolucoes_altas,baixa,1,Auditar causas de devolucao por SKU e fornecedor e corrigir os principais ofensores.
PDV005,2025-09-01,703529.53,663834.08,39695.45,331242.98,77149.95,27507.22,52137.02,85951.29,8769.03,4911.14,762505.19,0.1404,149167.87,Porto Alegre,Sul,Rua,91,2023-10-25,332591.1,104657.17,151768.48,4553.0544,-9957.5112,76165.44999999998,71612.39559999999,14797.172255999996,46857.71214399999,0.5010154043311545,0.1078769496136745,0.1147356731067497,0.0705864817063926,633172.34,0.048425583467528,False,False,False,0,devolucoes_altas,baixa,1,Auditar causas de devolucao por SKU e fornecedor e corrigir os principais ofensores.
PDV005,2025-10-01,780774.97,744631.38,36143.59,350336.16,82536.01,23462.76,52849.23,85268.13,8177.2,4615.26,834572.27,0.1435,151238.29,Porto Alegre,Sul,Rua,91,2023-10-25,394295.22,105998.77,150909.82000000004,4527.294600000001,-11169.4707,137386.63000000003,132859.33540000004,29205.567528000007,92484.29717200002,0.5295173297692611,0.1784229606332196,0.1845028744289557,0.1242014500812469,663834.08,0.1217130943322464,False,False,False,0,devolucoes_altas,baixa,1,Auditar causas de devolucao por SKU e fornecedor e corrigir os principais ofensores.
PDV005,2025-11-01,781762.73,734881.2,46881.54,354401.67,86562.27,43532.84,54661.17,85053.27,8145.76,4885.02,856637.69,0.1554,158576.39,Porto Alegre,Sul,Rua,91,2023-10-25,380479.53,130095.11,152745.22,4582.3566,-11023.218,97639.19999999998,93056.84339999998,19688.070096,62345.555304,0.5177429086497246,0.1266284174911536,0.1328639241281447,0.0848375972932767,744631.38,-0.0130939687231553,False,False,False,0,devolucoes_altas,baixa,1,Auditar causas de devolucao por SKU e fornecedor e corrigir os principais ofensores.
PDV005,2025-12-01,987958.25,921907.23,66051.01,447842.85,116863.27,41908.71,54062.1,84468.29,9289.91,4974.17,1081784.48,0.1454,157937.12,Porto Alegre,Sul,Rua,91,2023-10-25,474064.38,158771.98,152794.47,4583.8341,-13828.60845,162497.93000000002,157914.0959,34580.516988,109504.970462,0.5142213495819965,0.1712906578463432,0.1762627786312078,0.1187808999632208,734881.2,0.2544983189119547,False,False,False,0,devolucoes_altas,baixa,1,Auditar causas de devolucao por SKU e fornecedor e corrigir os principais ofensores.
PDV006,2024-07-01,342608.6,317937.9,24670.69,169043.69,43433.37,15985.85,49335.44,67999.42,8880.04,4960.86,367968.2,0.0823,126846.06,Goiania,Centro-Oeste,Franquia,115,2019-05-07,148894.21000000002,59419.22,131175.75999999998,3935.2727999999993,-4769.0685,-41700.76999999996,-45636.04279999996,0.0,-50405.11129999996,0.4683122395914422,-0.1435375990091145,-0.1311601101976202,-0.1585375990091145,,,True,False,True,2,ticket_baixo,alta,3,Ajustar mix e precificacao local para aumentar ticket medio e margem de contribuicao. | Ativar campanha local de upsell e cross-sell com foco em categorias de maior margem. | Treinar equipe comercial para elevar conversao e venda consultiva no PDV.
PDV006,2024-08-01,304442.86,287215.41,17227.46,159263.73,35687.2,16063.02,48290.05,69881.98,9247.83,4954.45,323124.94,0.0545,137030.98,Goiania,Centro-Oeste,Franquia,115,2019-05-07,127951.67999999996,51750.22,132374.31,3971.2293,-4308.23115,-56172.85000000004,-60144.079300000034,0.0,-64452.31045000003,0.4454903029054046,-0.2094040821138393,-0.195577423927219,-0.2244040821138393,317937.9,-0.0966304740642749,True,False,True,2,ticket_baixo,alta,3,Ajustar mix e precificacao local para aumentar ticket medio e margem de contribuicao. | Ativar campanha local de upsell e cross-sell com foco em categorias de maior margem. | Treinar equipe comercial para elevar conversao e venda consultiva no PDV.
PDV006,2024-09-01,338491.23,316038.83,22452.4,174469.85,43207.21,14508.88,47110.05,68386.66,8888.36,5118.81,366057.91,0.092,137258.95,Goiania,Centro-Oeste,Franquia,115,2019-05-07,141568.98,57716.09,129503.88,3885.1164,-4740.58245,-45650.98999999999,-49536.10639999999,0.0,-54276.68884999999,0.4479480575219191,-0.1567405701381693,-0.1444474085668523,-0.1717405701381693,287215.41,0.1003547128616813,True,False,True,2,ticket_baixo,alta,3,Ajustar mix e precificacao local para aumentar ticket medio e margem de contribuicao. | Ativar campanha local de upsell e cross-sell com foco em categorias de maior margem. | Treinar equipe comercial para elevar conversao e venda consultiva no PDV.
PDV006,2024-10-01,286158.09,267763.73,18394.37,143913.12,36901.73,18283.02,49090.73,65036.25,9399.25,5055.87,307749.69,0.0731,134196.16,Goiania,Centro-Oeste,Franquia,115,2019-05-07,123850.61,55184.75,128582.1,3857.463,-4016.45595,-59916.24000000002,-63773.70300000002,0.0,-67790.15895000003,0.4625369164076105,-0.2381715514644198,-0.2237653322203124,-0.2531715514644199,316038.83,-0.1527505338505399,True,False,True,2,ticket_baixo,alta,3,Ajustar mix e precificacao local para aumentar ticket medio e margem de contribuicao. | Ativar campanha local de upsell e cross-sell com foco em categorias de maior margem. | Treinar equipe comercial para elevar conversao e venda consultiva no PDV.
PDV006,2024-11-01,371201.45,344556.13,26645.32,178659.18,43331.26,24293.06,49100.71,69674.51,9282.68,5002.22,400342.23,0.0963,132323.51,Goiania,Centro-Oeste,Franquia,115,2019-05-07,165896.95,67624.32,133060.12,3991.8036,-5168.34195,-34787.48999999999,-38779.29359999999,0.0,-43947.63554999999,0.4814801872774691,-0.112548552248947,-0.1009632015544172,-0.127548552248947,267763.73,0.286791642766554,True,False,True,2,ticket_baixo,alta,3,Ajustar mix e precificacao local para aumentar ticket medio e margem de contribuicao. | Ativar campanha local de upsell e cross-sell com foco em categorias de maior margem. | Treinar equipe comercial para elevar conversao e venda consultiva no PDV.
PDV006,2024-12-01,389419.47,362568.38,26851.09,188653.09,46044.44,20238.11,49092.72,66503.82,10334.57,4951.92,406568.32,0.0887,129112.34,Goiania,Centro-Oeste,Franquia,115,2019-05-07,173915.29,66282.55,130883.03,3926.4909,-5438.5257,-23250.290000000008,-27176.78090000001,0.0,-32615.30660000001,0.4796758338385714,-0.0749562907278345,-0.0641266345399452,-0.0899562907278345,344556.13,0.0522766784036028,True,False,True,2,ticket_baixo,alta,3,Ajustar mix e precificacao local para aumentar ticket medio e margem de contribuicao. | Ativar campanha local de upsell e cross-sell com foco em categorias de maior margem. | Treinar equipe comercial para elevar conversao e venda consultiva no PDV.
PDV006,2025-01-01,269650.09,253672.0,15978.09,133590.67,31886.55,14065.38,48223.06,68994.18,10937.4,4877.65,283198.06,0.0865,137979.09,Goiania,Centro-Oeste,Franquia,115,2019-05-07,120081.33,45951.93,133032.28999999998,3990.9687,-3805.08,-58902.88999999999,-62893.85869999998,0.0,-66698.93869999998,0.4733724258097069,-0.2479337833895738,-0.2322009918319719,-0.2629337833895738,362568.38,-0.3003471510670622,True,True,True,3,ticket_baixo,alta,3,Ajustar mix e precificacao local para aumentar ticket medio e margem de contribuicao. | Ativar campanha local de upsell e cross-sell com foco em categorias de maior margem. | Treinar equipe comercial para elevar conversao e venda consultiva no PDV.
PDV006,2025-02-01,269380.64,254379.26,15001.38,138451.36,34980.69,11292.27,50220.42,70722.11,10588.17,5105.53,279380.95,0.0637,141378.54,Goiania,Centro-Oeste,Franquia,115,2019-05-07,115927.90000000002,46272.96000000001,136636.23,4099.0869,-3815.6889,-66981.29,-71080.37689999999,0.0,-74896.06579999998,0.4557285841620894,-0.2794267775604032,-0.2633127008860706,-0.2944267775604032,253672.0,0.0027880885552997,True,False,True,2,ticket_baixo,alta,3,Ajustar mix e precificacao local para aumentar ticket medio e margem de contribuicao. | Ativar campanha local de upsell e cross-sell com foco em categorias de maior margem. | Treinar equipe comercial para elevar conversao e venda consultiva no PDV.
PDV006,2025-03-01,275097.88,259167.63,15930.25,139172.27,31883.47,12963.83,49695.49,67978.83,10841.02,5108.19,292227.77,0.0954,131564.06,Goiania,Centro-Oeste,Franquia,115,2019-05-07,119995.36000000002,44847.3,133623.53,4008.7059,-3887.51445,-58475.46999999999,-62484.17589999999,0.0,-66371.69034999999,0.463002883500536,-0.2410956024870852,-0.2256279844824756,-0.2560956024870852,254379.26,0.0188237437281639,True,False,True,2,ticket_baixo,alta,3,Ajustar mix e precificacao local para aumentar ticket medio e margem de contribuicao. | Ativar campanha local de upsell e cross-sell com foco em categorias de maior margem. | Treinar equipe comercial para elevar conversao e venda consultiva no PDV.
PDV006,2025-04-01,287260.55,265759.38,21501.17,149568.88,32638.09,15335.46,51733.57,70031.2,9382.04,5052.68,314325.56,0.056,134485.22,Goiania,Centro-Oeste,Franquia,115,2019-05-07,116190.5,47973.55,136199.49,4085.9847,-3986.3907,-67982.54,-72068.5247,0.0,-76054.9154,0.4372018778791552,-0.2711796087874678,-0.2558048562575665,-0.2861796087874678,259167.63,0.0254343106042989,True,False,True,2,ticket_baixo,alta,3,Ajustar mix e precificacao local para aumentar ticket medio e margem de contribuicao. | Ativar campanha local de upsell e cross-sell com foco em categorias de maior margem. | Treinar equipe comercial para elevar conversao e venda consultiva no PDV.
PDV006,2025-05-01,307165.14,288623.75,18541.39,159266.04,42954.93,13695.74,50563.36,68265.3,9547.63,5091.92,335618.59,0.0527,140373.8,Goiania,Centro-Oeste,Franquia,115,2019-05-07,129357.71,56650.67,133468.21000000002,4004.0463,-4329.35625,-60761.17000000003,-64765.21630000003,0.0,-69094.57255000003,0.4481880302643147,-0.2243932327121383,-0.2105203400621051,-0.2393932327121383,265759.38,0.0860341034811265,True,False,True,2,ticket_baixo,alta,3,Ajustar mix e precificacao local para aumentar ticket medio e margem de contribuicao. | Ativar campanha local de upsell e cross-sell com foco em categorias de maior margem. | Treinar equipe comercial para elevar conversao e venda consultiva no PDV.
PDV006,2025-06-01,300444.03,276855.83,23588.2,152120.09,38153.03,14217.01,49235.14,69819.18,9348.48,5128.46,332014.96,0.0837,134081.72,Goiania,Centro-Oeste,Franquia,115,2019-05-07,124735.74000000002,52370.04,133531.25999999998,4005.9377999999992,-4152.83745,-61165.55999999997,-65171.49779999997,0.0,-69324.33524999997,0.4505440250255882,-0.2353986831341061,-0.2209292829412332,-0.2503986831341062,288623.75,-0.0407725282482817,True,False,True,2,ticket_baixo,alta,3,Ajustar mix e precificacao local para aumentar ticket medio e margem de contribuicao. | Ativar campanha local de upsell e cross-sell com foco em categorias de maior margem. | Treinar equipe comercial para elevar conversao e venda consultiva no PDV.
PDV006,2025-07-01,316705.43,299597.45,17107.98,165190.77,35009.94,19302.93,48521.63,69847.11,9332.91,5231.58,336217.06,0.0872,139754.74,Goiania,Centro-Oeste,Franquia,115,2019-05-07,134406.68000000002,54312.87,132933.22999999998,3987.996899999999,-4493.96175,-52839.41999999996,-56827.41689999995,0.0,-61321.37864999996,0.4486242456335994,-0.1896792409281185,-0.1763680565371966,-0.2046792409281185,276855.83,0.0821424638231385,True,False,True,2,ticket_baixo,alta,3,Ajustar mix e precificacao local para aumentar ticket medio e margem de contribuicao. | Ativar campanha local de upsell e cross-sell com foco em categorias de maior margem. | Treinar equipe comercial para elevar conversao e venda consultiva no PDV.
PDV006,2025-08-01,322884.34,302638.69,20245.65,163510.64,36903.21,18948.24,48301.25,71091.08,9448.74,5369.04,341664.6,0.0783,135202.36,Goiania,Centro-Oeste,Franquia,115,2019-05-07,139128.05,55851.45,134210.11000000002,4026.303300000001,-4539.58035,-50933.51000000002,-54959.81330000002,0.0,-59499.39365000003,0.4597166674227937,-0.1816020724250426,-0.1682980784776725,-0.1966020724250426,299597.45,0.0101510877345585,True,False,True,2,ticket_baixo,alta,3,Ajustar mix e precificacao local para aumentar ticket medio e margem de contribuicao. | Ativar campanha local de upsell e cross-sell com foco em categorias de maior margem. | Treinar equipe comercial para elevar conversao e venda consultiva no PDV.
PDV006,2025-09-01,300711.35,280389.5,20321.85,152492.64,37301.05,15421.43,50533.32,67639.08,9474.07,5183.05,328261.16,0.0602,135570.63,Goiania,Centro-Oeste,Franquia,115,2019-05-07,127896.86,52722.48,132829.52,3984.8856,-4205.8425,-57655.140000000014,-61640.025600000015,0.0,-65845.86810000002,0.456139976710968,-0.2198371394078594,-0.2056251749798049,-0.2348371394078595,302638.69,-0.0735173351431041,True,False,True,2,ticket_baixo,alta,3,Ajustar mix e precificacao local para aumentar ticket medio e margem de contribuicao. | Ativar campanha local de upsell e cross-sell com foco em categorias de maior margem. | Treinar equipe comercial para elevar conversao e venda consultiva no PDV.
PDV006,2025-10-01,308642.92,289030.91,19612.01,150677.59,36183.43,16222.18,52327.88,69284.38,9687.79,5093.79,318664.99,0.0638,143829.33,Goiania,Centro-Oeste,Franquia,115,2019-05-07,138353.31999999998,52405.61,136393.84000000003,4091.815200000001,-4335.46365,-50446.13000000005,-54537.945200000046,0.0,-58873.40885000004,0.478680013843502,-0.1886924315465084,-0.174535415606587,-0.2036924315465084,280389.5,0.0308193067144095,True,False,True,2,ticket_baixo,alta,3,Ajustar mix e precificacao local para aumentar ticket medio e margem de contribuicao. | Ativar campanha local de upsell e cross-sell com foco em categorias de maior margem. | Treinar equipe comercial para elevar conversao e venda consultiva no PDV.
PDV006,2025-11-01,307410.58,290585.41,16825.17,155710.74,35988.1,18237.8,50298.49,74122.4,8810.51,5182.65,340205.52,0.0826,141674.54,Goiania,Centro-Oeste,Franquia,115,2019-05-07,134874.66999999998,54225.9,138414.05,4152.4215,-4358.78115,-57765.28,-61917.7015,0.0,-66276.48264999999,0.4641481139744765,-0.2130791821241128,-0.1987893335732169,-0.2280791821241128,289030.91,0.0053783174955233,True,False,True,2,ticket_baixo,alta,3,Ajustar mix e precificacao local para aumentar ticket medio e margem de contribuicao. | Ativar campanha local de upsell e cross-sell com foco em categorias de maior margem. | Treinar equipe comercial para elevar conversao e venda consultiva no PDV.
PDV006,2025-12-01,338620.97,311189.02,27431.95,167117.36,41357.05,20869.97,50804.32,69709.23,9921.54,5240.37,352599.98,0.0983,142498.47,Goiania,Centro-Oeste,Franquia,115,2019-05-07,144071.66000000003,62227.02,135675.46,4070.2638,-4667.8353,-53830.81999999996,-57901.08379999997,0.0,-62568.91909999996,0.4629715405768494,-0.1860640320792808,-0.1729843167345684,-0.2010640320792808,290585.41,0.070903800710435,True,False,True,2,ticket_baixo,alta,3,Ajustar mix e precificacao local para aumentar ticket medio e margem de contribuicao. | Ativar campanha local de upsell e cross-sell com foco em categorias de maior margem. | Treinar equipe comercial para elevar conversao e venda consultiva no PDV.
PDV007,2024-07-01,261315.93,255978.78,5337.15,122753.99,25726.12,10548.06,20728.73,47508.73,5812.37,3464.51,272365.03,0.1272,80941.02,Curitiba,Sul,Quiosque,27,2022-09-04,133224.78999999998,36274.18,77514.34,2325.4302,-3839.6817,19436.26999999999,17110.83979999999,3185.077943999998,10086.080155999993,0.5204524765685655,0.0668447587725826,0.0759292235082923,0.0394020166671627,,,True,False,False,1,ticket_baixo,alta,3,Ajustar mix e precificacao local para aumentar ticket medio e margem de contribuicao. | Ativar campanha local de upsell e cross-sell com foco em categorias de maior margem. | Treinar equipe comercial para elevar conversao e venda consultiva no PDV.
PDV007,2024-08-01,238058.41,234263.3,3795.11,115379.89,24710.79,7347.01,21996.87,47012.02,5875.3,3419.96,256033.41,0.1303,79512.27,Curitiba,Sul,Quiosque,27,2022-09-04,118883.41,32057.800000000003,78304.15000000001,2349.1245000000004,-3513.9495,8521.459999999977,6172.335499999977,638.0126399999946,2020.3733599999832,0.5074777397910812,0.0263478551698024,0.0363755654428157,0.0086243699290498,255978.78,-0.0848331256208034,True,False,False,1,ticket_baixo,alta,3,Ajustar mix e precificacao local para aumentar ticket medio e margem de contribuicao. | Ativar campanha local de upsell e cross-sell com foco em categorias de maior margem. | Treinar equipe comercial para elevar conversao e venda consultiva no PDV.
PDV007,2024-09-01,280685.35,276785.68,3899.67,139011.04,26721.68,8126.76,21230.48,46831.12,5785.36,3464.07,291053.0,0.1256,77627.71,Curitiba,Sul,Quiosque,27,2022-09-04,137774.63999999998,34848.44,77311.03000000001,2319.3309000000004,-4151.785199999999,25615.16999999997,23295.83909999997,4594.572935999992,14549.480963999977,0.497766502949141,0.084165622657935,0.0925451417862368,0.0525658732200306,234263.3,0.181515329118987,True,False,False,1,ticket_baixo,alta,3,Ajustar mix e precificacao local para aumentar ticket medio e margem de contribuicao. | Ativar campanha local de upsell e cross-sell com foco em categorias de maior margem. | Treinar equipe comercial para elevar conversao e venda consultiva no PDV.
